number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000790,New,true,0,0,0,true,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 429,1/3/2016 15:24,Phone,Location 204,Category 45,Subcategory 229,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 139,true,false,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000790,Active,true,1,0,1,true,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 526,2/3/2016 10:24,Phone,Location 204,Category 45,Subcategory 150,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,true,false,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000790,Awaiting User Info,true,1,0,2,true,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 495,4/3/2016 15:17,Phone,Location 204,Category 45,Subcategory 150,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,true,false,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000790,Awaiting User Info,true,1,0,8,true,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 495,21/3/2016 11:13,Phone,Location 204,Category 45,Subcategory 150,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,true,false,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000790,Resolved,true,1,0,9,true,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 495,24/3/2016 08:04,Phone,Location 204,Category 45,Subcategory 150,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,true,true,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000790,Closed,false,1,0,10,false,Caller 5347,Opened by  221,1/3/2016 15:17,Created by 98,1/3/2016 15:24,Updated by 908,29/3/2016 08:59,Phone,Location 204,Category 45,Subcategory 150,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,true,true,Do Not Notify,?,CHG0000405,?,?,code 6,Resolved by 125,24/3/2016 08:04,29/3/2016 08:59
INC0000791,Active,true,0,0,0,true,Caller 449,?,1/3/2016 15:20,Created by 18,1/3/2016 15:26,Updated by 77,1/3/2016 15:26,Phone,Location 193,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,2/3/2016 13:06,7/3/2016 14:00
INC0000791,Active,true,0,0,1,true,Caller 449,?,1/3/2016 15:20,Created by 18,1/3/2016 15:26,Updated by 735,2/3/2016 13:04,Phone,Location 193,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,2/3/2016 13:06,7/3/2016 14:00
INC0000791,Resolved,true,0,0,2,true,Caller 449,?,1/3/2016 15:20,Created by 18,1/3/2016 15:26,Updated by 735,2/3/2016 13:06,Phone,Location 193,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,2/3/2016 13:06,7/3/2016 14:00
INC0000791,Closed,false,0,0,3,true,Caller 449,?,1/3/2016 15:20,Created by 18,1/3/2016 15:26,Updated by 908,7/3/2016 14:00,Phone,Location 193,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,2/3/2016 13:06,7/3/2016 14:00
INC0000792,Active,true,0,0,0,true,Caller 1769,Opened by  55,1/3/2016 15:23,?,?,Updated by 908,1/3/2016 15:23,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 170,3/3/2016 17:43,8/3/2016 18:00
INC0000792,Active,true,0,0,1,true,Caller 1769,Opened by  55,1/3/2016 15:23,?,?,Updated by 727,3/3/2016 17:43,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 170,3/3/2016 17:43,8/3/2016 18:00
INC0000792,Resolved,true,0,0,2,true,Caller 1769,Opened by  55,1/3/2016 15:23,?,?,Updated by 727,3/3/2016 17:43,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 170,3/3/2016 17:43,8/3/2016 18:00
INC0000792,Closed,false,0,0,3,true,Caller 1769,Opened by  55,1/3/2016 15:23,?,?,Updated by 908,8/3/2016 18:00,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 170,3/3/2016 17:43,8/3/2016 18:00
INC0000794,New,true,0,0,0,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 429,1/3/2016 15:30,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,New,true,0,0,1,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 135,3/3/2016 15:30,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,Awaiting User Info,true,0,0,2,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 135,3/3/2016 15:31,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,Awaiting User Info,true,0,0,3,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 135,3/3/2016 15:34,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,Awaiting User Info,true,0,0,5,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 135,8/3/2016 09:23,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,Resolved,true,0,0,6,true,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 135,8/3/2016 09:24,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000794,Closed,false,0,0,7,false,Caller 3418,Opened by  221,1/3/2016 15:24,Created by 98,1/3/2016 15:30,Updated by 908,24/3/2016 18:40,Phone,Location 55,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:24,24/3/2016 18:40
INC0000795,New,true,0,0,0,true,Caller 295,?,1/3/2016 15:26,?,?,Updated by 908,1/3/2016 15:26,Phone,Location 210,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:39,8/3/2016 09:00
INC0000795,Active,true,0,0,1,true,Caller 295,?,1/3/2016 15:26,?,?,Updated by 755,1/3/2016 16:25,Phone,Location 210,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:39,8/3/2016 09:00
INC0000795,Resolved,true,0,0,2,true,Caller 295,?,1/3/2016 15:26,?,?,Updated by 533,3/3/2016 08:39,Phone,Location 210,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:39,8/3/2016 09:00
INC0000795,Closed,false,0,0,3,true,Caller 295,?,1/3/2016 15:26,?,?,Updated by 908,8/3/2016 09:00,Phone,Location 210,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 8,Resolved by 180,3/3/2016 08:39,8/3/2016 09:00
INC0000797,New,true,0,0,0,true,Caller 1693,Opened by  155,1/3/2016 15:27,?,?,Updated by 908,1/3/2016 15:27,Phone,Location 128,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,true,false,Do Not Notify,?,?,?,?,code 16,Resolved by 99,7/3/2016 08:26,24/3/2016 18:40
INC0000797,Resolved,true,0,0,2,true,Caller 1693,Opened by  155,1/3/2016 15:27,?,?,Updated by 402,7/3/2016 08:26,Phone,Location 128,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,true,false,Do Not Notify,?,?,?,?,code 16,Resolved by 99,7/3/2016 08:26,24/3/2016 18:40
INC0000797,Closed,false,0,0,3,false,Caller 1693,Opened by  155,1/3/2016 15:27,?,?,Updated by 908,24/3/2016 18:40,Phone,Location 128,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,true,false,Do Not Notify,?,?,?,?,code 16,Resolved by 99,7/3/2016 08:26,24/3/2016 18:40
INC0000798,New,true,0,0,0,true,Caller 1270,?,1/3/2016 15:27,Created by 89,1/3/2016 15:45,Updated by 370,1/3/2016 15:45,Phone,Location 51,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,3/3/2016 10:29,8/3/2016 11:00
INC0000798,New,true,1,0,1,true,Caller 1270,?,1/3/2016 15:27,Created by 89,1/3/2016 15:45,Updated by 467,1/3/2016 17:23,Phone,Location 51,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,3/3/2016 10:29,8/3/2016 11:00
INC0000798,Resolved,true,1,0,2,true,Caller 1270,?,1/3/2016 15:27,Created by 89,1/3/2016 15:45,Updated by 699,3/3/2016 10:29,Phone,Location 51,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,3/3/2016 10:29,8/3/2016 11:00
INC0000798,Closed,false,1,0,3,true,Caller 1270,?,1/3/2016 15:27,Created by 89,1/3/2016 15:45,Updated by 908,8/3/2016 11:00,Phone,Location 51,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 166,3/3/2016 10:29,8/3/2016 11:00
INC0000801,New,true,0,0,0,true,Caller 5391,Opened by  517,1/3/2016 15:33,Created by 225,1/3/2016 15:46,Updated by 958,1/3/2016 15:46,Phone,Location 197,Category 8,Subcategory 156,Symptom 270,?,3 - Low,3 - Low,4 - Low,Group 53,Resolver 212,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 193,3/3/2016 16:28,8/3/2016 17:00
INC0000801,Active,true,0,0,1,true,Caller 5391,Opened by  517,1/3/2016 15:33,Created by 225,1/3/2016 15:46,Updated by 857,3/3/2016 12:00,Phone,Location 197,Category 8,Subcategory 156,Symptom 270,?,3 - Low,3 - Low,4 - Low,Group 53,Resolver 212,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 193,3/3/2016 16:28,8/3/2016 17:00
INC0000801,Resolved,true,0,0,2,true,Caller 5391,Opened by  517,1/3/2016 15:33,Created by 225,1/3/2016 15:46,Updated by 857,3/3/2016 16:28,Phone,Location 197,Category 8,Subcategory 156,Symptom 270,?,3 - Low,3 - Low,4 - Low,Group 53,Resolver 212,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 193,3/3/2016 16:28,8/3/2016 17:00
INC0000801,Closed,false,0,0,3,true,Caller 5391,Opened by  517,1/3/2016 15:33,Created by 225,1/3/2016 15:46,Updated by 908,8/3/2016 17:00,Phone,Location 197,Category 8,Subcategory 156,Symptom 270,?,3 - Low,3 - Low,4 - Low,Group 53,Resolver 212,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 193,3/3/2016 16:28,8/3/2016 17:00
INC0000802,New,true,0,0,0,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 133,1/3/2016 15:50,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,New,true,1,0,1,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 336,1/3/2016 16:03,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,New,true,2,0,2,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 429,1/3/2016 16:17,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,New,true,3,0,3,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 336,1/3/2016 16:54,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,Active,true,3,0,4,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 789,2/3/2016 08:36,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,Resolved,true,3,0,5,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 789,3/3/2016 09:26,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000802,Closed,false,3,0,6,true,Caller 1571,Opened by  62,1/3/2016 15:34,Created by 33,1/3/2016 15:50,Updated by 908,8/3/2016 10:00,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:26,8/3/2016 10:00
INC0000804,New,true,0,0,0,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 908,1/3/2016 15:36,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,New,true,1,0,1,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 746,2/3/2016 02:11,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,New,true,2,0,2,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 3,3/3/2016 15:51,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,Active,true,2,0,3,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 755,4/3/2016 11:52,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,Active,true,2,0,6,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 533,10/3/2016 12:11,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,Resolved,true,2,0,7,true,Caller 295,?,1/3/2016 15:36,?,?,Updated by 533,10/3/2016 12:12,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000804,Closed,false,2,0,8,false,Caller 295,?,1/3/2016 15:36,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50
INC0000807,New,true,0,0,0,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 129,1/3/2016 16:05,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,New,true,0,0,2,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 874,4/3/2016 16:49,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,New,true,1,0,3,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 874,4/3/2016 16:50,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,Active,true,1,0,4,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 859,4/3/2016 17:33,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,Active,true,1,0,5,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 735,4/3/2016 17:58,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,Resolved,true,1,0,6,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 735,4/3/2016 18:00,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000807,Closed,false,1,0,7,true,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 908,9/3/2016 19:00,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00
INC0000809,New,true,0,0,0,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 573,1/3/2016 15:48,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000809,New,true,1,0,1,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 750,1/3/2016 16:35,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000809,New,true,1,0,2,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 135,3/3/2016 15:39,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000809,New,true,1,0,3,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 135,3/3/2016 15:39,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000809,Resolved,true,1,0,4,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 135,3/3/2016 15:41,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000809,Closed,false,1,0,5,true,Caller 1526,Opened by  301,1/3/2016 15:44,Created by 129,1/3/2016 15:48,Updated by 908,8/3/2016 16:00,Phone,Location 46,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/3/2016 15:41,8/3/2016 16:00
INC0000810,New,true,0,0,0,true,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 908,1/3/2016 15:44,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
INC0000810,Awaiting User Info,true,1,0,1,true,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 958,3/3/2016 10:55,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,?,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
INC0000810,Awaiting User Info,true,1,0,2,true,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 804,3/3/2016 12:56,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
INC0000810,Awaiting User Info,true,1,0,3,true,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 804,3/3/2016 16:35,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
INC0000810,Resolved,true,1,0,7,true,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 804,11/3/2016 16:50,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
INC0000810,Closed,false,1,0,8,false,Caller 3932,Opened by  221,1/3/2016 15:44,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 161,Category 53,Subcategory 127,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,true,false,Do Not Notify,?,?,?,?,code 5,Resolved by 184,11/3/2016 16:50,24/3/2016 18:50
